date,HPG,TCB,FPT,PNJ,FRT,MWG,MBB,VNINDEX,W,D,E1,E0,DR,DR(VNI),CR,Sharpe,MaxDrawdown,YR
05/06/2026,23750.0,31700.0,75000.0,65700.0,124800.0,78000.0,25000.0,1838.9,0.0,0.0,32380000.0,32813000.0,-0.013195989394447322,0.004012994458245878,1.4516654355913738,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
04/06/2026,23950.0,31450.0,76100.0,65000.0,127000.0,78400.0,25000.0,1831.55,0.0,0.0,32813000.0,33111000.0,-0.009000030201443628,0.006893859846839767,1.4844502142699119,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
03/06/2026,24150.0,31550.0,76500.0,65400.0,128100.0,78500.0,25200.0,1819.01,0.0,3704349.0,33111000.0,28530335.0,0.027185499941615683,-0.0040843813476268975,1.507013410681469,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
02/06/2026,23700.0,31900.0,74800.0,65000.0,127700.0,77900.0,24650.0,1826.47,0.0,0.0,28530335.0,27969335.0,0.020057681028168885,-0.009796480423303389,1.4406627730083472,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
01/06/2026,24050.0,32350.0,72900.0,65800.0,127100.0,79100.0,25100.0,1844.54,0.0,0.0,27969335.0,27467335.0,0.018276254321724333,-0.010169091328636082,1.392671334574214,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
29/05/2026,24000.0,32750.0,71600.0,65800.0,130200.0,76300.0,25000.0,1863.49,0.0,0.0,27467335.0,27292335.0,0.006412056718488909,-9.658362263709197e-05,1.349727124068092,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
28/05/2026,24000.0,32600.0,71200.0,65900.0,131000.0,77700.0,25000.0,1863.67,380000.0,0.0,27292335.0,28023334.999518633,-0.012525275793358005,-0.005740411751839258,1.3347565327561965,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
27/05/2026,24150.0,33650.0,72599.99999879659,65300.0,131000.0,80000.0,25400.0,1874.43,0.0,0.0,28023334.999518633,28752335.0,-0.02535446253256882,-0.0051746648409387586,1.3643709307415328,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
26/05/2026,24250.0,32900.0,74500.0,65200.0,130200.0,78500.0,25500.0,1884.18,0.0,0.0,28752335.0,28251335.0,0.017733675240479786,-0.0009808963802272475,1.4258777574514272,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
25/05/2026,24100.0,32550.0,73500.0,64300.0,130100.0,78700.0,24800.0,1886.03,0.0,0.0,28251335.0,28792335.0,-0.018789723028715802,0.004741280571936901,1.3836076337733618,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
22/05/2026,26350.0,32200.0,75100.0,65500.0,129300.0,79400.0,24650.0,1877.13,0.0,0.0,28792335.0,29437335.0,-0.02191095083845056,-0.010417051067800442,1.4292526176253246,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
21/05/2026,26550.0,32250.0,76500.0,65300.0,131400.0,79500.0,24800.0,1896.89,0.0,0.0,29437335.0,29797335.0,-0.012081617366116803,-0.008540530934597501,1.4836722379294205,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
20/05/2026,26200.0,32450.0,77700.0,65800.0,132000.0,77200.0,24600.0,1913.23,0.0,0.0,29797335.0,28552335.0,0.043604139556362026,0.00015682748453937911,1.5140459794944974,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
19/05/2026,26250.0,32600.0,74500.0,65000.0,132700.0,78200.0,25050.0,1912.93,66500.0,0.0,28552335.0,28862335.00006856,-0.008436600852563795,-0.007785511997261296,1.40900345658194,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
18/05/2026,26450.0,33300.00000068559,74900.0,64700.0,134000.0,79000.0,25500.0,1927.94,0.0,0.0,28862335.00006856,28177335.0,0.02431031891655333,0.0032993338884264034,1.4295001798707414,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
15/05/2026,26550.0,34050.0,72900.0,67300.0,134000.0,82000.0,25650.0,1921.6,0.0,0.0,28177335.0,28772335.0,-0.020679586832281775,-0.002004715756234954,1.3718399932166099,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
14/05/2026,27050.0,34000.0,73900.0,69500.0,136000.0,84200.0,25850.0,1925.46,0.0,0.0,28772335.0,27472335.0,0.047320331526242675,0.014270137012279083,1.4219243889184705,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
13/05/2026,27100.0,33600.0,70700.0,69600.0,137500.0,83700.0,25800.0,1898.37,0.0,0.0,27472335.0,27372335.0,0.0036533236934298808,-0.0014360107306296,1.3124962974690275,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
12/05/2026,26900.0,33800.0,70600.0,69500.0,138300.0,83800.0,25900.0,1901.1,0.0,0.0,27372335.0,27172335.0,0.00736042743474199,0.002954365602743314,1.3040787519729165,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
11/05/2026,27000.0,33800.0,70000.0,69100.0,138000.0,83500.0,26000.0,1895.5,190000.0,0.0,27172335.0,27895000.000526376,-0.019095357609475703,-0.010373974741172631,1.2872436609806943,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
08/05/2026,27350.00000131594,33850.0,71900.0,70100.0,145000.0,84600.0,26150.0,1915.37,0.0,0.0,27895000.000526376,28370000.0,-0.016743038402313146,0.003331569766528153,1.331769636043869,-0.9855835531185052,-0.6209609148329583,-0.48932922412146074
